<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
SBER,D,20040205,000000,8597.50000,8635.00000,8520.08000,8554.00000
SBER,D,20040206,000000,8400.00000,8585.00000,8400.00000,8560.00000
SBER,D,20040209,000000,8588.75000,8790.00000,8565.00000,8744.90000
SBER,D,20040210,000000,8700.00000,8819.99000,8676.10000,8705.00000
SBER,D,20040211,000000,8707.00000,8942.00000,8680.20000,8868.00000
SBER,D,20040212,000000,8875.00000,8980.00000,8800.00000,8969.00000
SBER,D,20040213,000000,8979.00000,9000.00000,8888.00000,8965.00000
SBER,D,20040216,000000,8957.00000,9037.89000,8920.01000,8998.00000
SBER,D,20040217,000000,9005.00000,9185.00000,9001.11000,9065.01000
SBER,D,20040218,000000,9070.00000,9175.00000,9022.00000,9100.00000
SBER,D,20040219,000000,9104.45000,9260.00000,9098.89000,9215.00000
SBER,D,20040220,000000,9200.51000,9448.00000,9199.00000,9400.01000
SBER,D,20040224,000000,8905.00000,9905.00000,8905.00000,9604.01000
SBER,D,20040225,000000,9675.00000,9950.00000,9635.00000,9890.00000
SBER,D,20040226,000000,9900.00000,9980.00000,9764.01000,9800.00000
SBER,D,20040227,000000,9800.51000,9894.99000,9800.00000,9840.00000
SBER,D,20040301,000000,9863.00000,10150.00000,9863.00000,10110.00000
SBER,D,20040302,000000,10130.00000,10179.99000,10010.00000,10030.00000
SBER,D,20040303,000000,9999.50000,10054.99000,9777.00000,9830.00000
SBER,D,20040304,000000,9828.08000,9930.00000,9475.00000,9901.00000
SBER,D,20040305,000000,9945.00000,10100.00000,9880.00000,10060.00000
SBER,D,20040309,000000,10057.50000,10274.00000,10020.00000,10249.00000
SBER,D,20040310,000000,10250.00000,10300.00000,10075.00000,10130.00000
SBER,D,20040311,000000,10100.00000,10125.00000,9880.01000,9987.00000
SBER,D,20040312,000000,9916.00000,10020.00000,9885.00000,9960.00000
